Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Seigo Narazaki,30.833333333333332,64.0,23.0,29.0,28.0,22.0,19.0
Ian Evatt,37.0,40.0,28.0,45.0,56.0,25.0,28.0
Jonathan Stead,60.333333333333336,67.0,53.0,59.0,55.0,64.0,64.0
Juan de Dios Ibarra,23.833333333333332,34.0,14.0,36.0,32.0,13.0,14.0
Maurizio Ciaramitaro,63.333333333333336,63.0,58.0,72.0,71.0,60.0,56.0
Jay McEveley,52.0,51.0,58.0,54.0,60.0,55.0,34.0
Jamal Campbell-Ryce,58.666666666666664,65.0,62.0,57.0,51.0,61.0,56.0
Roman Kienast,54.666666666666664,61.0,38.0,58.0,52.0,56.0,63.0
Philipp Heerwagen,20.5,32.0,11.0,25.0,25.0,15.0,15.0
Logan Bailly,25.333333333333332,37.0,12.0,36.0,38.0,19.0,10.0
Tristan Lahaye,52.0,63.0,67.0,63.0,57.0,40.0,22.0
François Zoko,59.333333333333336,62.0,58.0,52.0,55.0,63.0,66.0
Oguchi Onyewu,34.666666666666664,24.0,35.0,49.0,38.0,25.0,37.0
Cyrille Merville,20.666666666666668,17.0,19.0,30.0,29.0,16.0,13.0
Barry Roche,21.0,23.0,11.0,32.0,33.0,13.0,14.0
Benjamin Köhler,66.33333333333333,68.0,66.0,69.0,66.0,69.0,60.0
Marc Richards,54.333333333333336,60.0,42.0,59.0,42.0,62.0,61.0
Lewis Price,19.0,33.0,13.0,25.0,13.0,15.0,15.0
Adam Collin,27.5,44.0,21.0,26.0,37.0,15.0,22.0
Adam Chambers,53.333333333333336,64.0,49.0,68.0,64.0,32.0,43.0
Dulee Johnson,63.833333333333336,67.0,62.0,69.0,68.0,55.0,62.0
Steven Hammell,53.833333333333336,50.0,63.0,63.0,62.0,66.0,19.0
Alex Revell,47.166666666666664,48.0,56.0,56.0,33.0,30.0,60.0
Stephen Pearson,64.16666666666667,68.0,63.0,67.0,64.0,62.0,61.0
Nathan Clarke,37.333333333333336,40.0,36.0,50.0,36.0,35.0,27.0
Guridi,54.0,58.0,44.0,73.0,69.0,42.0,38.0
Canillas,47.666666666666664,49.0,42.0,54.0,36.0,50.0,55.0
Takahide Umebachi,53.0,56.0,52.0,65.0,61.0,46.0,38.0
Renato César,49.333333333333336,58.0,44.0,52.0,39.0,42.0,61.0
Vladimir Ilyin,45.0,48.0,36.0,51.0,46.0,33.0,56.0
Lorenco Šimić,35.0,32.0,33.0,37.0,39.0,35.0,34.0
Wellington,46.0,46.0,39.0,45.0,35.0,46.0,65.0
Catalin Carp,45.666666666666664,43.0,38.0,63.0,56.0,45.0,29.0
Ian Harkes,60.0,61.0,48.0,69.0,65.0,62.0,55.0
Alessandro Bastoni,37.833333333333336,38.0,33.0,49.0,35.0,37.0,35.0
Ahmet Hakan Sevinç,60.5,60.0,54.0,58.0,56.0,67.0,68.0
Diego Bielkiewicz,52.666666666666664,50.0,45.0,57.0,52.0,54.0,58.0
Lalas Abubakar,39.666666666666664,36.0,34.0,55.0,52.0,33.0,28.0
Federico Maracchi,57.5,58.0,66.0,63.0,59.0,48.0,51.0
Roberto Zammarini,51.166666666666664,54.0,46.0,67.0,65.0,42.0,33.0
Gildo,57.333333333333336,55.0,62.0,64.0,58.0,50.0,55.0
Darko Bjedov,36.0,45.0,26.0,47.0,25.0,31.0,42.0
Mauro Bustamante,47.0,47.0,26.0,60.0,58.0,36.0,55.0
Ernest Mabouka,43.666666666666664,50.0,41.0,62.0,34.0,41.0,34.0
Luis Cardoza,42.0,41.0,58.0,51.0,46.0,31.0,25.0
Alexandr Lomakin,59.833333333333336,53.0,54.0,67.0,64.0,67.0,54.0
Hwang Ki Wook,41.666666666666664,58.0,25.0,64.0,61.0,22.0,20.0
Nick Lima,51.833333333333336,48.0,56.0,59.0,51.0,60.0,37.0
Alex Crognale,37.166666666666664,29.0,20.0,56.0,51.0,38.0,29.0
Boubacar Kamara,47.833333333333336,47.0,48.0,64.0,57.0,43.0,28.0
Joshua Pérez,60.5,64.0,65.0,65.0,52.0,58.0,59.0
Okwonkwo Orji,59.333333333333336,52.0,64.0,65.0,53.0,64.0,58.0
Zaydou Youssouf,60.166666666666664,59.0,49.0,70.0,69.0,61.0,53.0
Luis Acosta,48.0,44.0,48.0,60.0,51.0,49.0,36.0
Mateo Zoch,58.166666666666664,59.0,69.0,66.0,65.0,42.0,48.0
Dante Rigo,67.83333333333333,72.0,67.0,73.0,70.0,66.0,59.0
Martín Hongla,51.166666666666664,58.0,46.0,65.0,64.0,35.0,39.0
Robin Koch,37.333333333333336,40.0,40.0,54.0,30.0,31.0,29.0
Robert Tambe,42.5,52.0,29.0,47.0,32.0,34.0,61.0
Dillson Teixeiro,51.666666666666664,53.0,42.0,55.0,49.0,50.0,61.0
Adrián Rocheira,48.5,53.0,52.0,56.0,54.0,43.0,33.0
Jorge Praceira,51.666666666666664,47.0,60.0,59.0,56.0,60.0,28.0
Lucas Márquez,39.833333333333336,39.0,66.0,36.0,27.0,37.0,34.0
Ezequiel Barco,50.833333333333336,61.0,47.0,66.0,51.0,43.0,37.0
Nicolas Ngamaleu,57.5,56.0,56.0,64.0,49.0,58.0,62.0
Patrick Burner,52.833333333333336,57.0,61.0,66.0,64.0,40.0,29.0
Mario González,51.833333333333336,57.0,62.0,61.0,41.0,42.0,48.0
Juan Brunetta,65.16666666666667,64.0,70.0,74.0,66.0,69.0,48.0
Francesco Cassata,55.833333333333336,68.0,43.0,73.0,61.0,52.0,38.0
Murilo Freitas,56.833333333333336,60.0,58.0,60.0,54.0,56.0,53.0
Ramon Pascal Lundqvist,56.0,59.0,53.0,62.0,57.0,58.0,47.0
Ousmane Fane,47.166666666666664,42.0,45.0,68.0,59.0,38.0,31.0
Mikhail Levashov,14.333333333333334,21.0,13.0,18.0,16.0,11.0,7.0
Anton Krešić,33.0,32.0,28.0,39.0,29.0,35.0,35.0
Carbonell,58.666666666666664,53.0,64.0,67.0,52.0,61.0,55.0
Vincent Marcel,62.0,60.0,61.0,71.0,63.0,58.0,59.0
Bob Straetman,54.833333333333336,57.0,62.0,63.0,43.0,52.0,52.0
Paul Pîrvulescu,57.0,59.0,65.0,61.0,63.0,54.0,40.0
Björn Johnsen,46.0,49.0,44.0,55.0,45.0,41.0,42.0
Claudio Morra,42.833333333333336,46.0,28.0,48.0,29.0,42.0,64.0
Bernard Morrison,55.833333333333336,53.0,59.0,58.0,44.0,61.0,60.0
Othman El Kabir,59.166666666666664,60.0,60.0,61.0,57.0,63.0,54.0
Nicholas Siega,52.333333333333336,51.0,57.0,58.0,41.0,51.0,56.0
Christian Bernardi,60.0,65.0,62.0,66.0,59.0,61.0,47.0
Ibrahim Sangaré,53.166666666666664,53.0,47.0,68.0,66.0,39.0,46.0
Michele Castagnetti,54.666666666666664,63.0,42.0,67.0,58.0,47.0,51.0
Leandro Sosa,58.0,64.0,59.0,61.0,59.0,59.0,46.0
Jonathan Menéndez,54.666666666666664,62.0,48.0,58.0,46.0,59.0,55.0
Wout Faes,39.5,46.0,31.0,59.0,57.0,21.0,23.0
Fedor Chalov,46.166666666666664,57.0,39.0,53.0,36.0,39.0,53.0
Víctor García,16.833333333333332,26.0,13.0,23.0,21.0,10.0,8.0
Edvinas Girdvainis,40.0,32.0,35.0,63.0,58.0,28.0,24.0
Fredrik Jensen,59.5,59.0,65.0,69.0,61.0,55.0,48.0
Radovan Pankov,35.166666666666664,35.0,32.0,50.0,36.0,27.0,31.0
Zack Steffen,17.666666666666668,31.0,14.0,21.0,19.0,13.0,8.0
Jean-Jacques Bougouhi,47.5,54.0,32.0,50.0,41.0,48.0,60.0
Lewis Macha,47.166666666666664,50.0,51.0,59.0,31.0,39.0,53.0
Michelle Katsvairo,49.333333333333336,55.0,54.0,55.0,34.0,43.0,55.0
Dimitar Iliev,61.0,74.0,61.0,65.0,62.0,51.0,53.0
Gustavo Hamer,63.666666666666664,68.0,53.0,68.0,64.0,69.0,60.0
Joseph Attamah,50.0,43.0,33.0,63.0,60.0,36.0,65.0
Nadjack,49.333333333333336,37.0,62.0,56.0,48.0,54.0,39.0
Manuel Hartl,67.33333333333333,73.0,66.0,68.0,67.0,67.0,63.0
Michael Ambichl,55.166666666666664,66.0,60.0,64.0,67.0,41.0,33.0
João Mário,50.333333333333336,52.0,51.0,54.0,44.0,51.0,50.0
Alioune Fall,45.833333333333336,51.0,34.0,54.0,40.0,42.0,54.0
Diogo Dalot,44.5,39.0,60.0,52.0,45.0,44.0,27.0
Igor Koronov,61.5,61.0,65.0,64.0,61.0,66.0,52.0
Sébastien Chéré,59.166666666666664,61.0,65.0,68.0,64.0,49.0,48.0
Jordan Lefort,42.0,42.0,36.0,62.0,60.0,30.0,22.0
Omar Bogle,49.0,53.0,39.0,56.0,34.0,54.0,58.0
Sami Can Keskin,47.0,43.0,42.0,66.0,62.0,37.0,32.0
Icaro,30.0,32.0,27.0,45.0,30.0,21.0,25.0
Ioannis Karsanidis,60.5,60.0,58.0,65.0,61.0,62.0,57.0
Johannes Eggestein,55.166666666666664,59.0,48.0,59.0,53.0,58.0,54.0
Hendrik Starostzik,32.333333333333336,38.0,29.0,47.0,40.0,20.0,20.0
Vincent Thill,53.166666666666664,61.0,42.0,66.0,51.0,48.0,51.0
Carel Eiting,60.0,63.0,61.0,66.0,70.0,67.0,33.0
Roland Sallai,53.166666666666664,70.0,42.0,71.0,62.0,33.0,41.0
Cristian Martinez,54.5,54.0,54.0,64.0,60.0,42.0,53.0
Artur,53.333333333333336,47.0,51.0,73.0,64.0,45.0,40.0
Andrés Ponce,43.666666666666664,47.0,36.0,54.0,39.0,33.0,53.0
Mairdel Sampaio,55.5,72.0,44.0,59.0,50.0,62.0,46.0
Joaninho Chagas,59.5,70.0,52.0,70.0,64.0,56.0,45.0
Claudio Mouria,61.0,58.0,71.0,58.0,56.0,60.0,63.0
Bernard Vicidal,44.333333333333336,40.0,48.0,55.0,45.0,39.0,39.0
Nelson Freitosa,17.166666666666668,37.0,14.0,19.0,16.0,9.0,8.0
Sam Field,58.333333333333336,55.0,50.0,76.0,73.0,49.0,47.0
Lee Dong Soo,49.666666666666664,68.0,36.0,65.0,57.0,39.0,33.0
Yakou Meité,50.333333333333336,48.0,57.0,56.0,39.0,51.0,51.0
Yeferson Soteldo,61.833333333333336,63.0,62.0,70.0,66.0,55.0,55.0
Barış Atik,55.333333333333336,62.0,56.0,66.0,49.0,52.0,47.0
Matic Črnic,55.666666666666664,74.0,57.0,63.0,55.0,46.0,39.0
Deyver Vega,55.0,57.0,55.0,62.0,48.0,56.0,52.0
Miguel Ángel,41.5,39.0,70.0,52.0,41.0,26.0,21.0
Aron Sigurdarson,56.5,57.0,57.0,57.0,48.0,62.0,58.0
Brian Mieres,54.0,56.0,60.0,64.0,50.0,54.0,40.0
Lautaro Montoya,60.0,63.0,63.0,68.0,60.0,56.0,50.0
Carlos González,51.166666666666664,54.0,53.0,60.0,45.0,57.0,38.0
Mauro Albertengo,44.666666666666664,47.0,28.0,43.0,39.0,49.0,62.0
Rifat Zhemaletdinov,51.833333333333336,56.0,53.0,56.0,51.0,41.0,54.0
Ken Tribbett,37.833333333333336,29.0,24.0,59.0,63.0,28.0,24.0
Nikita Medvedev,19.333333333333332,28.0,14.0,28.0,26.0,11.0,9.0
Koji Miyoshi,56.0,59.0,46.0,65.0,52.0,56.0,58.0
Kenta Kano,58.5,57.0,64.0,63.0,50.0,60.0,57.0
Yoshihiro Nakano,58.166666666666664,58.0,57.0,60.0,50.0,68.0,56.0
Yuto Takeoka,52.5,51.0,64.0,63.0,49.0,35.0,53.0
Riki Harakawa,56.166666666666664,63.0,52.0,65.0,60.0,47.0,50.0
Joe Riley,55.833333333333336,52.0,67.0,64.0,56.0,55.0,41.0
Kenneth Dougall,53.0,63.0,55.0,67.0,61.0,37.0,35.0
Rick Ketting,41.833333333333336,35.0,20.0,55.0,66.0,38.0,37.0
Alexis Hinestroza,48.833333333333336,59.0,40.0,68.0,59.0,33.0,34.0
Yusuke Tanaka,60.333333333333336,61.0,65.0,64.0,61.0,54.0,57.0
Kohei Kawata,26.0,60.0,16.0,24.0,28.0,13.0,15.0
Masatoshi Mihara,48.166666666666664,55.0,42.0,64.0,69.0,33.0,26.0
Akimi Barada,51.833333333333336,65.0,42.0,69.0,66.0,34.0,35.0
Atsutaka Nakamura,58.666666666666664,67.0,62.0,60.0,51.0,58.0,54.0
Shuto Yamamoto,51.666666666666664,38.0,74.0,66.0,56.0,42.0,34.0
Yuichi Maruyama,46.0,35.0,56.0,62.0,64.0,30.0,29.0
Jin Izumisawa,57.0,62.0,49.0,68.0,63.0,57.0,43.0
Facundo Quintana,47.333333333333336,50.0,34.0,51.0,50.0,45.0,54.0
Santiago Colombatto,62.333333333333336,71.0,58.0,75.0,72.0,55.0,43.0
Park Jeong Su,38.833333333333336,34.0,31.0,62.0,58.0,28.0,20.0
Yutaka Yoshida,53.166666666666664,62.0,67.0,63.0,45.0,58.0,24.0
Shun Morishita,34.833333333333336,39.0,49.0,45.0,32.0,23.0,21.0
Marcelo Guzmán,55.666666666666664,60.0,62.0,63.0,58.0,56.0,35.0
Mariano Bareiro,53.333333333333336,62.0,42.0,67.0,63.0,41.0,45.0
Rodrigo Tapia,47.333333333333336,45.0,45.0,60.0,54.0,45.0,35.0
Oh Jae Suk,39.833333333333336,31.0,56.0,57.0,33.0,31.0,31.0
Kotaro Omori,57.166666666666664,58.0,65.0,72.0,69.0,42.0,37.0
Yuta Nakayama,36.833333333333336,33.0,46.0,55.0,33.0,29.0,25.0
Ryohei Yamazaki,48.833333333333336,49.0,41.0,58.0,35.0,47.0,63.0
Kei Koizumi,47.0,45.0,57.0,60.0,54.0,32.0,34.0
Patrik Mišák,58.333333333333336,62.0,63.0,66.0,66.0,49.0,44.0
Tomohiko Murayama,20.0,29.0,14.0,22.0,23.0,14.0,18.0
Naoki Sugai,40.5,35.0,68.0,58.0,27.0,32.0,23.0
Nobuhiro Kato,16.333333333333332,25.0,12.0,22.0,19.0,11.0,9.0
Kazuki Oiwa,37.333333333333336,33.0,68.0,53.0,22.0,28.0,20.0
Naoki Ishikawa,37.5,34.0,64.0,49.0,21.0,29.0,28.0
Koji Hachisuka,39.0,33.0,67.0,52.0,28.0,31.0,23.0
Doğanay Kılıç,58.166666666666664,59.0,59.0,70.0,67.0,59.0,35.0
Harold Isaza,56.833333333333336,70.0,60.0,73.0,70.0,31.0,37.0
Juan Celaya,36.666666666666664,28.0,48.0,46.0,44.0,28.0,26.0
Gaddi Aguirre,43.5,39.0,51.0,57.0,48.0,40.0,26.0
Harold Mosquera,54.333333333333336,62.0,57.0,59.0,48.0,48.0,52.0
Konstantinos Tsimikas,60.0,62.0,66.0,67.0,65.0,60.0,40.0
José Kanté,58.333333333333336,64.0,53.0,61.0,60.0,61.0,51.0
Ko Tae Won,34.833333333333336,26.0,26.0,57.0,52.0,25.0,23.0
Mariano Vázquez,52.666666666666664,69.0,46.0,62.0,59.0,44.0,36.0
Oliver Fula,26.5,26.0,22.0,35.0,29.0,27.0,20.0
Jarosław Niezgoda,41.5,56.0,28.0,55.0,31.0,34.0,45.0
Joshua Yaro,44.166666666666664,27.0,41.0,64.0,62.0,41.0,30.0
Blas Cáceres,59.166666666666664,61.0,63.0,66.0,68.0,48.0,49.0
Michael Salazar,52.0,58.0,52.0,59.0,44.0,44.0,55.0
Hernán Lópes,32.333333333333336,25.0,29.0,49.0,37.0,28.0,26.0
Alex Muyl,52.166666666666664,49.0,59.0,58.0,47.0,57.0,43.0
Mitchell van Bergen,54.5,54.0,50.0,63.0,51.0,54.0,55.0
Etxaburu,52.333333333333336,62.0,38.0,63.0,65.0,52.0,34.0
Ziyad Al Sahafi,39.0,40.0,29.0,57.0,44.0,22.0,42.0
Iván Ochoa,57.833333333333336,68.0,58.0,68.0,66.0,55.0,32.0
Luis Sierra,48.333333333333336,59.0,42.0,67.0,58.0,36.0,28.0
Félix García,26.166666666666668,27.0,22.0,32.0,30.0,20.0,26.0
James,57.5,49.0,67.0,63.0,61.0,49.0,56.0
Dalmau,42.333333333333336,53.0,30.0,57.0,26.0,33.0,55.0
Javi Galán,57.166666666666664,53.0,64.0,60.0,55.0,62.0,49.0
Luis Caicedo,50.0,55.0,40.0,66.0,64.0,38.0,37.0
Anton Cajtoft,17.333333333333332,29.0,14.0,21.0,17.0,12.0,11.0
Aníbal Hernández,53.666666666666664,66.0,44.0,65.0,63.0,40.0,44.0
Jonathan Leko,47.0,53.0,39.0,53.0,41.0,46.0,50.0
Bryan Garnica,56.833333333333336,52.0,62.0,63.0,57.0,53.0,54.0
Matías Noble,54.666666666666664,54.0,78.0,57.0,67.0,42.0,30.0
Aly Ndom,54.5,66.0,39.0,67.0,65.0,44.0,46.0
İbrahim Halil Keser,59.833333333333336,61.0,55.0,71.0,72.0,53.0,47.0
Sidy Sarr,48.833333333333336,56.0,41.0,63.0,56.0,36.0,41.0
Taiwo Awoniyi,55.666666666666664,52.0,55.0,64.0,47.0,54.0,62.0
Andriy Boryachuk,44.5,46.0,34.0,59.0,38.0,41.0,49.0
Pepelu,64.0,64.0,62.0,69.0,70.0,71.0,48.0
Rashaan Fernandes,56.833333333333336,61.0,54.0,63.0,32.0,70.0,61.0
Vajebah Sakor,55.833333333333336,62.0,55.0,65.0,62.0,53.0,38.0
Gianluca Carpani,61.833333333333336,60.0,58.0,66.0,58.0,61.0,68.0
Maryan Shved,59.666666666666664,60.0,63.0,59.0,56.0,64.0,56.0
Iuliano Alfaro,54.166666666666664,63.0,57.0,49.0,43.0,50.0,63.0
Vagnão Junior,64.33333333333333,64.0,72.0,62.0,51.0,66.0,71.0
Flávio Triginho,45.833333333333336,42.0,42.0,44.0,32.0,44.0,71.0
Fabiano Pulheim,55.333333333333336,58.0,53.0,55.0,58.0,53.0,55.0
Adão Renteira,52.0,52.0,63.0,40.0,41.0,59.0,57.0
Jackson Crusso,56.0,58.0,57.0,66.0,64.0,51.0,40.0
Matheus Bardeira,49.666666666666664,53.0,43.0,65.0,61.0,42.0,34.0
Muo Cadete,49.333333333333336,38.0,31.0,66.0,74.0,56.0,31.0
Luildo Simões,60.333333333333336,42.0,58.0,73.0,75.0,59.0,55.0
Raullino Meneses,54.833333333333336,46.0,65.0,58.0,62.0,54.0,44.0
Ferno Meireles,57.166666666666664,70.0,59.0,41.0,42.0,59.0,72.0
Dêniro Prestes,45.0,51.0,33.0,47.0,38.0,45.0,56.0
Juli Morrinhos,61.666666666666664,74.0,51.0,70.0,61.0,60.0,54.0
Adryan Zonta,44.833333333333336,45.0,59.0,71.0,46.0,25.0,23.0
Leonardo Freijão,45.333333333333336,41.0,57.0,65.0,57.0,30.0,22.0
Charles de Breito,35.0,26.0,49.0,54.0,43.0,15.0,23.0
Túlio Changas,54.333333333333336,50.0,69.0,61.0,65.0,46.0,35.0
Marlon Barninho,48.0,41.0,58.0,53.0,44.0,48.0,44.0
Alessandro Piu,57.833333333333336,60.0,43.0,65.0,53.0,64.0,62.0
Muguruza,57.5,66.0,68.0,56.0,52.0,49.0,54.0
Luis García,55.166666666666664,54.0,66.0,70.0,65.0,39.0,37.0
Joseph Aidoo,26.833333333333332,24.0,29.0,39.0,24.0,24.0,21.0
Ibrahim Diallo,36.5,33.0,28.0,56.0,44.0,28.0,30.0
Gustavo Hebling,62.833333333333336,59.0,67.0,65.0,70.0,63.0,53.0
Tiago Sá,26.166666666666668,54.0,15.0,30.0,21.0,18.0,19.0
Myles Kenlock,47.333333333333336,32.0,66.0,60.0,56.0,36.0,34.0
Edu Expósito,47.666666666666664,55.0,36.0,71.0,54.0,34.0,36.0
Danilo Pantić,61.333333333333336,63.0,57.0,67.0,60.0,71.0,50.0
Martin Rasner,57.0,51.0,48.0,66.0,65.0,46.0,66.0
Daniel Aase,56.166666666666664,58.0,60.0,58.0,55.0,50.0,56.0
Bright Enobakhare,53.5,54.0,44.0,62.0,57.0,46.0,58.0
Alessandro Deiola,59.666666666666664,60.0,48.0,66.0,64.0,52.0,68.0
Christian Schoissengeyr,33.333333333333336,35.0,29.0,47.0,41.0,24.0,24.0
Florian Kamberi,46.166666666666664,48.0,39.0,53.0,37.0,52.0,48.0
José Bizama,52.666666666666664,50.0,58.0,67.0,66.0,47.0,28.0
Jannik Huth,22.0,39.0,9.0,26.0,21.0,22.0,15.0
Dael Fry,33.333333333333336,56.0,24.0,38.0,28.0,28.0,26.0
Dino Mikanović,49.333333333333336,38.0,64.0,57.0,52.0,52.0,33.0
Frédéric Maciel,54.333333333333336,50.0,61.0,54.0,52.0,53.0,56.0
Renzo Zambrano,63.666666666666664,66.0,63.0,68.0,64.0,78.0,43.0
Daniel Mancini,55.333333333333336,62.0,54.0,68.0,62.0,48.0,38.0
Nemanja Antonov,45.666666666666664,45.0,55.0,54.0,52.0,40.0,28.0
Allano,57.166666666666664,55.0,61.0,65.0,58.0,59.0,45.0
Karl Vedova,53.666666666666664,53.0,53.0,73.0,64.0,39.0,40.0
Sebastián Leyton,53.333333333333336,60.0,59.0,64.0,63.0,37.0,37.0
Florian Ayé,44.666666666666664,48.0,28.0,58.0,42.0,38.0,54.0
Gonzalo Rivas,54.166666666666664,64.0,46.0,68.0,63.0,49.0,35.0
Michel Vlap,57.333333333333336,64.0,45.0,66.0,53.0,58.0,58.0
Luwagga Kizito,52.0,50.0,64.0,56.0,40.0,50.0,52.0
Jhonder Cádiz,43.0,46.0,28.0,56.0,34.0,34.0,60.0
Jonas Föhrenbach,46.666666666666664,43.0,57.0,57.0,53.0,43.0,27.0
Kevin Bua,54.333333333333336,61.0,55.0,55.0,51.0,49.0,55.0
Vasile Mogos,51.0,37.0,59.0,56.0,48.0,62.0,44.0
Mohammed Osman,61.333333333333336,66.0,54.0,67.0,65.0,60.0,56.0
Lorenzo Callegari,62.0,69.0,58.0,77.0,80.0,47.0,41.0
Luvuyo Memela,58.666666666666664,50.0,60.0,70.0,68.0,54.0,50.0
Ian McShane,61.5,66.0,54.0,67.0,62.0,64.0,56.0
Osman Çelik,49.666666666666664,49.0,45.0,62.0,59.0,40.0,43.0
Ozan Evrim Özenç,18.166666666666668,24.0,13.0,26.0,17.0,12.0,17.0
Alban Pnishi,37.666666666666664,35.0,39.0,45.0,40.0,42.0,25.0
Sébastien Callamand,28.333333333333332,46.0,12.0,42.0,38.0,20.0,12.0
Julián Vitale,50.666666666666664,47.0,42.0,66.0,66.0,43.0,40.0
Gonzalo Giménez,59.666666666666664,59.0,51.0,71.0,67.0,56.0,54.0
Aleix García,62.666666666666664,67.0,54.0,74.0,72.0,65.0,44.0
Sanz,58.666666666666664,60.0,57.0,70.0,71.0,62.0,32.0
Mohamed Ofkir,51.0,59.0,54.0,58.0,42.0,46.0,47.0
Gaëtan Hendrickx,55.5,65.0,53.0,63.0,61.0,44.0,47.0
Hamza Choudhury,51.666666666666664,56.0,43.0,65.0,59.0,45.0,42.0
Jonathan Correia,49.0,40.0,66.0,60.0,49.0,43.0,36.0
Jelle van der Heyden,59.833333333333336,63.0,49.0,67.0,65.0,60.0,55.0
Jorge Pombo,56.833333333333336,55.0,48.0,72.0,67.0,51.0,48.0
Guillermo Cotugno,45.5,43.0,60.0,53.0,49.0,30.0,38.0
Dominique Badji,37.333333333333336,47.0,23.0,55.0,24.0,31.0,44.0
Sergio González,53.666666666666664,56.0,55.0,60.0,51.0,45.0,55.0
Tarik Kada,53.666666666666664,65.0,55.0,60.0,41.0,50.0,51.0
Nicolás Tripichio,49.166666666666664,49.0,60.0,57.0,53.0,40.0,36.0
Tesfaldet Tekie,62.5,69.0,52.0,68.0,65.0,63.0,58.0
Gonzalo Di Renzo,54.0,56.0,54.0,58.0,51.0,53.0,52.0
Patrick Kpozo,54.333333333333336,56.0,62.0,60.0,59.0,54.0,35.0
Jesper Manns,47.0,47.0,51.0,56.0,48.0,49.0,31.0
Sigurd Rosted,34.833333333333336,29.0,30.0,54.0,37.0,28.0,31.0
Deiver Parra,41.833333333333336,52.0,40.0,57.0,52.0,23.0,27.0
Juan Gabriel Rivas,59.833333333333336,68.0,48.0,68.0,67.0,61.0,47.0
Alex Bono,18.666666666666668,13.0,18.0,25.0,25.0,12.0,19.0
Khiry Shelton,47.666666666666664,59.0,52.0,59.0,43.0,28.0,45.0
Lucas Gamba,57.166666666666664,68.0,52.0,65.0,50.0,55.0,53.0
Jeison Palacios,40.166666666666664,51.0,29.0,63.0,54.0,21.0,23.0
Gianluca Scamacca,48.166666666666664,59.0,22.0,60.0,40.0,51.0,57.0
Robin Maulun,58.166666666666664,68.0,52.0,65.0,63.0,53.0,48.0
Joel Amoroso,55.0,61.0,52.0,59.0,58.0,58.0,42.0
Matthew Pyzdrowski,20.333333333333332,33.0,15.0,24.0,20.0,17.0,13.0
Diego Valoyes,57.833333333333336,62.0,51.0,52.0,50.0,67.0,65.0
Francisco Rivera,63.0,61.0,66.0,64.0,62.0,68.0,57.0
Jimmy Martinez,53.333333333333336,59.0,58.0,57.0,52.0,45.0,49.0
Haris Hajradinović,64.0,65.0,65.0,66.0,63.0,65.0,60.0
Leonardo Da Silva Lopes,56.833333333333336,55.0,66.0,63.0,55.0,54.0,48.0
Gastón Bojanich,29.5,27.0,25.0,36.0,33.0,26.0,30.0
Bilel Boutobba,53.166666666666664,46.0,58.0,56.0,44.0,63.0,52.0
Maximilian Eggestein,58.166666666666664,66.0,56.0,68.0,62.0,48.0,49.0
Hernán Da Campo,56.833333333333336,66.0,64.0,62.0,53.0,57.0,39.0
Cedric Teuchert,51.666666666666664,49.0,53.0,59.0,44.0,56.0,49.0
Ryan Manning,57.666666666666664,64.0,58.0,61.0,62.0,65.0,36.0
Siyabonga Mpontshane,30.0,45.0,19.0,32.0,41.0,20.0,23.0
Tocantins,55.5,53.0,52.0,62.0,56.0,54.0,56.0
Ainsley Maitland-Niles,56.166666666666664,60.0,60.0,68.0,66.0,44.0,39.0
Marvin Diop,62.666666666666664,55.0,65.0,65.0,66.0,63.0,62.0
Pablo Jaquez,32.0,32.0,34.0,35.0,33.0,29.0,29.0
Federico Anselmo,44.166666666666664,45.0,38.0,52.0,36.0,40.0,54.0
Conor Chaplin,52.833333333333336,55.0,48.0,55.0,51.0,60.0,48.0
Quentin Cornette,60.333333333333336,60.0,63.0,61.0,58.0,65.0,55.0
Omar Albornoz,49.666666666666664,50.0,65.0,61.0,47.0,48.0,27.0
Merquelanz,58.5,59.0,63.0,68.0,59.0,62.0,40.0
Regan Poole,37.5,28.0,28.0,57.0,55.0,32.0,25.0
Ibrahim Cissé,55.5,56.0,64.0,66.0,61.0,53.0,33.0
Pol Llonch,54.666666666666664,53.0,53.0,63.0,53.0,53.0,53.0
Babacar Guèye,39.666666666666664,46.0,30.0,48.0,33.0,35.0,46.0
Rúben Lameiras,60.166666666666664,68.0,58.0,64.0,63.0,49.0,59.0
Luke McGee,18.0,21.0,15.0,25.0,21.0,12.0,14.0
Róbert Litauszki,45.166666666666664,42.0,53.0,66.0,55.0,27.0,28.0
Habib Diallo,48.666666666666664,59.0,35.0,52.0,36.0,48.0,62.0
Borja,45.0,41.0,61.0,56.0,29.0,53.0,30.0
Abdou-Aziz Thiam,55.5,55.0,48.0,68.0,61.0,57.0,44.0
Sessi D'Almeida,43.833333333333336,43.0,42.0,58.0,50.0,41.0,29.0
Sergio Buenacasa,44.833333333333336,41.0,40.0,51.0,35.0,47.0,55.0
Francesco Nicastro,57.0,58.0,65.0,63.0,58.0,48.0,50.0
Michele Somma,35.0,23.0,35.0,47.0,38.0,36.0,31.0
Francesco Belli,40.5,27.0,58.0,52.0,41.0,52.0,13.0
Marnon Busch,49.333333333333336,40.0,66.0,60.0,54.0,42.0,34.0
