Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Anier Figueroa,31.5,32,28,37,21,22,49
Anibal Chalá,51.166666666666664,58,59,54,51,49,36
Melendo,53.833333333333336,59,55,71,68,38,32
Sam Lammers,46.666666666666664,52,39,58,30,42,59
Ronaldo Peña,43.666666666666664,41,30,62,48,32,49
Nemanja Miletić,53.166666666666664,52,65,64,66,51,21
Marko Mirić,64.5,64,66,67,63,63,64
Darío Aimar,36.5,31,22,61,45,31,29
Oviemuno Ejaria,62.0,55,56,74,71,60,56
Guillermo Viscarra,17.0,24,11,24,21,13,9
Luis Marleiro,52.666666666666664,46,42,62,44,55,67
Kauã Reisende,57.833333333333336,70,60,71,43,50,53
Raphael Doninho,60.0,68,67,64,54,58,49
Ever Rodeiro,61.166666666666664,59,64,73,53,56,62
Nildo Reisão,42.666666666666664,23,57,71,60,23,22
Estevão Baldeiro,57.333333333333336,62,62,64,51,48,57
Miladin Stevanovic,45.833333333333336,32,58,58,51,35,41
Gabriel Gudiño,63.5,67,57,71,70,62,54
Santi Comesaña,54.666666666666664,55,49,67,70,48,39
Misael Domínguez,61.5,60,66,64,62,63,54
Sancidino,55.833333333333336,54,59,58,46,61,57
Pablo Sisniega,31.0,31,20,33,46,27,29
Loïc Badiashile,31.0,53,10,55,47,13,8
Isaac Sackey,49.666666666666664,50,44,69,62,41,32
Ernest Seka,27.166666666666668,28,28,34,27,24,22
Benito,56.166666666666664,59,59,66,60,52,41
Iván Torres,61.166666666666664,60,73,64,59,70,41
Marcelino Moreno,60.5,64,60,63,59,58,59
Pedro Pinto,40.333333333333336,33,53,44,39,40,33
Ângelo Neto,60.666666666666664,62,54,65,63,59,61
Pité,58.333333333333336,66,59,68,56,56,45
Ivan Tomečak,62.833333333333336,58,68,67,64,63,57
Maximiliano Correa,66.5,64,50,73,73,64,75
Gabriel Ramírez,59.833333333333336,66,58,62,68,57,48
Francesco Orlando,56.5,55,60,62,53,56,53
Mario Parra,36.5,33,28,50,34,24,50
Renso Pérez,60.0,71,66,61,54,59,49
Luis Pérez,48.0,46,59,55,46,53,29
Jérémy Grimm,50.833333333333336,47,44,73,69,42,30
Otar Kakabadze,52.5,46,63,57,54,61,34
Giorgos Manthatis,64.83333333333333,62,66,66,61,68,66
Mickaël Meira,16.0,24,13,25,16,12,6
Adama Diakhaby,53.166666666666664,54,50,60,48,54,53
Lucas Höler,47.5,48,42,55,36,49,55
Marko Pajač,62.0,62,50,70,71,65,54
Aleksandar Šćekić,52.166666666666664,60,50,61,60,44,38
Abbubaker Mobara,57.833333333333336,60,61,63,66,48,49
Mo El Hankouri,64.5,66,62,63,63,74,59
Josip Brekalo,58.833333333333336,56,66,64,48,62,57
Dinis Almeida,36.0,25,23,63,55,21,29
Nikola Jambor,57.0,58,55,69,65,43,52
Guessouma Fofana,55.833333333333336,64,48,69,66,37,51
Vladimir Parnyakov,61.333333333333336,63,67,65,54,58,61
Serge N'Guessan,55.166666666666664,58,44,72,65,44,48
Heliardo,47.833333333333336,45,43,56,40,43,60
Mikkel Rygaard Jensen,61.333333333333336,66,60,68,67,56,51
Emanuel Reynoso,60.833333333333336,75,51,70,62,60,47
Cem Özdemir,65.16666666666667,63,69,67,66,64,62
Peter Kurzweg,58.0,55,70,67,59,71,26
Felix Müller,58.333333333333336,60,60,65,56,66,43
Jannik Müller,34.666666666666664,39,30,50,41,23,25
Calogero Rizzuto,55.166666666666664,49,60,59,55,68,40
Robert Piris Da Motta,50.333333333333336,58,43,64,62,40,35
Lorenço Pirdel,54.0,43,53,60,61,55,52
Josimar Feijoo,54.833333333333336,42,68,50,62,50,57
Villiam Moraes,46.666666666666664,44,61,56,43,43,33
Heitor Silbeira,58.166666666666664,55,67,64,55,64,44
André de Arao,57.166666666666664,53,59,61,57,66,47
Jallyson Neto,61.333333333333336,73,60,60,58,62,55
Kouassi Eboue,52.166666666666664,59,41,69,64,41,39
Robin Bormuth,41.833333333333336,42,20,58,49,60,22
Claud Adjapong,54.666666666666664,60,69,60,57,42,40
Jakob Glesnes,38.666666666666664,38,25,58,58,25,28
Miguel Barbieri,31.5,31,28,37,29,32,32
Alexis Vega,53.833333333333336,52,59,57,51,44,60
Shuhei Akasaki,61.0,60,52,66,54,67,67
Shogo Taniguchi,45.833333333333336,35,54,55,60,35,36
Vukasin Jovanovic,48.833333333333336,36,55,64,57,31,50
Yuto Misao,61.166666666666664,54,73,64,72,70,34
Kazuma Watanabe,59.333333333333336,56,66,63,57,68,46
Shunki Takahashi,47.333333333333336,44,60,56,51,36,37
Christoph Monschein,45.166666666666664,59,28,48,28,50,58
Takumi Miyayoshi,43.166666666666664,45,34,49,34,40,57
Daigo Nishi,51.833333333333336,40,64,63,62,51,31
Takuya Kida,50.666666666666664,58,53,65,58,35,35
Djibril Diaw,30.833333333333332,27,31,31,29,27,40
Fabio,30.666666666666668,33,25,37,33,27,29
Jumpei Kusukami,55.5,65,42,64,63,40,59
Dmitriy Korobov,58.0,62,60,62,61,50,53
Lautaro Geminiani,48.333333333333336,39,70,59,55,39,28
Emiliano Romero,60.5,64,57,68,65,59,50
Mauro Guevgeozián,41.166666666666664,53,33,39,33,32,57
Franco Colela,50.833333333333336,53,49,58,54,48,43
Leon Guwara,49.333333333333336,44,63,62,51,45,31
Yosuke Ideguchi,50.0,60,37,66,67,37,33
Shun Nagasawa,49.0,41,42,62,32,55,62
Koki Yonekura,42.5,30,68,67,30,30,30
Fabricio Formiliano,37.833333333333336,40,28,58,49,27,25
Hiroki Fujiharu,42.833333333333336,36,67,62,30,32,30
Ko Seung Beom,54.166666666666664,68,52,69,64,30,42
Eduardo,38.5,33,40,51,45,32,30
Kazuyuki Morisaki,53.333333333333336,53,46,73,68,47,33
Ramon Lopes,58.666666666666664,62,57,63,58,53,59
Hiroaki Okuno,57.0,64,70,68,67,37,36
Hirofumi Watanabe,31.0,33,25,59,23,20,26
Caio Henrique,62.666666666666664,71,47,72,70,73,43
Takuya Aoki,56.833333333333336,54,58,66,64,51,48
Josip Posavec,19.0,38,12,22,23,12,7
Heo Young Joon,55.666666666666664,54,55,63,58,51,53
Allan,63.5,66,61,69,64,65,56
Juan David Ríos,55.5,67,59,67,63,41,36
Jack Harrison,61.666666666666664,62,63,64,59,63,59
Daniel Sundgren,52.833333333333336,45,63,60,58,54,37
Jonathan Campbell,41.166666666666664,33,41,64,58,29,22
Maxence Prévot,20.0,50,13,15,22,14,6
Yilton Díaz,55.0,59,62,61,56,42,50
Thibang Phete,54.0,58,28,67,58,62,51
Rafa Mir,54.333333333333336,51,62,58,43,49,63
Luciano Perdomo,49.0,48,46,56,62,43,39
Tomás Pochettino,70.33333333333333,78,75,75,73,76,45
João Costa,17.833333333333332,24,13,19,26,13,12
José Gomes,45.0,45,27,49,29,63,57
Hildeberto Pereira,59.666666666666664,57,56,64,59,62,60
Xiscu Martínez,56.166666666666664,60,52,69,56,42,58
Liberto Beltrán,62.0,59,69,63,59,61,61
Patrick Erras,46.833333333333336,64,44,68,63,24,18
Juan Patiño,41.0,31,59,51,50,28,27
Bruno Pittón,58.333333333333336,53,65,56,53,60,63
Cristian Dell'Orco,50.333333333333336,41,67,50,40,60,44
Fafà Picault,57.166666666666664,52,56,64,48,59,64
Aleksandar Kovačević,54.333333333333336,63,57,66,64,43,33
Duván Vergara,53.0,67,53,56,49,41,52
Matej Jelić,56.5,55,42,59,52,60,71
Denis Will Poha,58.833333333333336,57,63,69,62,53,49
Joia Nuno Da Costa,47.5,56,29,58,36,49,57
Sinan Bakış,45.166666666666664,47,35,62,43,34,50
Danilo Sacrio,47.5,41,43,52,38,43,68
Lorenzao Masca,64.66666666666667,61,62,64,59,67,75
Adryan Limeira,59.833333333333336,68,61,61,55,51,63
Fepe Rochela,46.166666666666664,44,36,57,38,41,61
Wilsson Rosito,66.16666666666667,58,73,66,76,77,47
Dagoberto Esteiro,61.0,67,60,73,56,57,53
Guilson Paiva,47.333333333333336,33,41,62,61,43,44
Albertinho Dutra,34.166666666666664,22,48,60,45,12,18
Deiverson Kaio,47.833333333333336,45,61,57,48,44,32
Durval Dutría,56.833333333333336,45,63,64,59,61,49
Germano Monico,63.666666666666664,49,71,62,74,64,62
Germán da Silvieira,46.5,42,41,41,45,46,64
Estevãtinho,67.83333333333333,76,74,73,72,63,49
Dilson Calegari,62.666666666666664,74,62,67,62,53,58
Ramón da Almeyda,62.833333333333336,61,56,67,66,71,56
Chris Farminhão,60.166666666666664,51,54,66,62,72,56
Edenildo Lagoas,57.166666666666664,50,75,66,65,45,42
Botelhinonsa,55.5,52,62,65,53,54,47
Narcisso Mau,56.666666666666664,47,70,65,62,48,48
Jailson Acuna,16.166666666666668,27,7,19,23,8,13
Sacramentinho,24.333333333333332,67,11,27,24,8,9
Mohamed Maouche,60.0,71,62,68,64,61,34
Anthony Maisonnial,20.833333333333332,29,15,24,20,19,18
Tom Davies,54.833333333333336,67,44,70,65,43,40
Halil Ibrahim Sönmez,58.666666666666664,52,66,64,57,45,68
Ludovic Soares,51.0,41,60,59,54,50,42
Gerson,65.16666666666667,59,61,72,72,73,54
Joshua Emmanuel,50.0,39,65,63,57,47,29
Kevin Medel,50.666666666666664,51,45,68,61,41,38
Jean-Kévin Duverne,47.0,52,47,62,57,32,32
Nicolás Benedetti,59.0,65,58,72,67,56,36
Martin Polaček,23.5,51,19,27,21,11,12
Cristian Dajome,51.833333333333336,63,61,63,43,39,42
Cristian Gutiérrez,56.166666666666664,56,65,65,64,50,37
Răzvan Iulian Ochiroşii,61.333333333333336,61,70,63,58,67,49
Ezequiel Montagna,60.5,58,65,64,61,58,57
Tomás Cardona,41.666666666666664,32,44,50,41,44,39
Alan Moreno,52.833333333333336,53,56,61,56,62,29
Alvaro Cesped,47.833333333333336,55,37,60,65,36,34
Daniel Vicencio,36.166666666666664,36,25,55,52,21,28
Guillermo Pacheco,52.333333333333336,49,66,55,62,61,21
Tim Skarke,59.5,56,61,63,54,63,60
Pablo Corral,54.333333333333336,64,62,68,67,34,31
Yaw Yeboah,50.5,52,51,55,43,46,56
Carlos Oyaneder,55.0,56,59,62,60,46,47
João Vigário,58.666666666666664,60,62,64,47,65,54
Łukasz Sekulski,41.333333333333336,45,31,50,24,34,64
Joher Khadim Rassoul,43.833333333333336,51,31,61,56,37,27
Diego Johannesson,55.833333333333336,57,65,65,57,58,33
Slimane Sissoko,47.0,58,27,62,31,48,56
Damià,57.666666666666664,73,45,71,66,48,43
Jano,58.833333333333336,62,62,62,64,68,35
Hayrullah Mert Akyüz,23.5,51,12,24,18,21,15
Agustín Doffo,62.0,71,64,69,61,65,42
Dmitriy Zhivoglyadov,56.333333333333336,58,64,63,52,70,31
Braian Mansilla,54.0,57,49,60,54,58,46
Ali Awaji,55.666666666666664,51,57,54,56,56,60
RJ Allen,54.0,58,63,65,59,54,25
Abdulrahman Al Obaid,59.0,51,70,60,60,72,41
Ferland Mendy,47.5,41,64,60,50,35,35
Karim Essikal,48.333333333333336,54,45,61,63,35,32
Gabriel Morales,67.33333333333333,73,84,58,68,73,48
Fitim Azemi,54.333333333333336,51,55,56,51,58,55
Sergi Palencia,48.166666666666664,41,59,65,50,40,34
Hamad Al Juhayyim,57.5,61,50,58,59,59,58
Simon Diédhiou,47.0,57,42,45,38,56,44
Daniel Cardoso,41.666666666666664,40,32,47,58,32,41
Christopher Oikonomidis,61.666666666666664,65,61,63,62,58,61
Lukas Gugganig,49.5,48,31,61,53,72,32
Almir Soto,49.333333333333336,57,52,60,57,40,30
An Hyeon Beom,54.5,54,65,67,55,45,41
Keshi Anderson,46.0,54,38,49,37,43,55
Marvin Johnson,58.166666666666664,58,61,65,51,61,53
Stijn Spierings,59.166666666666664,69,39,73,72,67,35
Joel Andersson,58.666666666666664,51,64,65,59,67,46
Alexis Canelo,58.833333333333336,58,70,66,58,51,50
Tropi,56.833333333333336,56,49,70,63,60,43
Kevin van Veen,52.166666666666664,52,29,46,53,67,66
Lum Rexhepi,41.333333333333336,33,59,59,45,23,29
Kamil Mazek,57.833333333333336,64,61,61,56,49,56
Miguel Medina,54.833333333333336,67,57,62,57,52,34
César Carrillo,52.333333333333336,62,51,70,60,31,40
Berkan Emir,50.333333333333336,48,58,62,54,51,29
Saad Abdul-Salaam,46.0,54,55,60,52,33,22
Angelo Fulgini,60.833333333333336,65,64,68,62,60,46
Fatai Alashe,45.833333333333336,50,37,66,55,32,35
Pape Cheikh Diop,49.666666666666664,60,31,70,67,36,34
Federico Martorell,32.0,29,41,38,44,24,16
Witi,54.666666666666664,57,60,60,51,51,49
Alioun Fall,59.333333333333336,56,66,65,62,60,47
Felipe Pires,58.833333333333336,62,62,59,61,56,53
Juninho Bacuna,57.666666666666664,63,50,69,63,40,61
Park Yong Woo,54.166666666666664,59,42,67,71,37,49
Pablo Aguilar,53.333333333333336,51,59,60,57,50,43
Matías Vega,21.833333333333332,30,18,29,24,15,15
Sotirios Papagiannopoulos,45.5,51,42,60,58,29,33
Kevin Méndez,60.666666666666664,70,58,62,59,52,63
Uygar Zeybek,61.666666666666664,66,62,70,66,58,48
Haukur Heiðar Hauksson,55.833333333333336,47,64,58,60,62,44
Franz Brorsson,43.166666666666664,42,37,55,52,39,34
Andrea Favilli,40.333333333333336,40,32,45,33,38,54
Rodrigo Noya,37.833333333333336,32,30,61,40,32,32
Adrián Arregui,54.0,58,45,60,64,39,58
Mohamed Fares,61.833333333333336,50,68,66,60,69,58
Uğurcan Çakır,25.333333333333332,40,15,32,27,18,20
Sekou Keita,49.333333333333336,56,37,59,50,49,45
Nacho Monsalve,44.5,35,57,55,46,48,26
Maximilian Sauer,51.5,50,66,62,53,48,30
Florian Miguel,52.833333333333336,56,56,59,54,52,40
Jorge Carrascal,57.666666666666664,60,51,66,47,62,60
Denis Bouanga,58.333333333333336,48,67,60,52,71,52
Mario López,32.333333333333336,34,35,37,32,26,30
Reece Oxford,45.166666666666664,53,34,62,51,35,36
Andrés Murillo,41.166666666666664,30,39,56,50,39,33
Víctor Dávila,60.166666666666664,59,45,70,65,65,57
José Luis Moreno,33.666666666666664,30,30,53,34,26,29
Bardají,21.0,31,12,36,22,11,14
Abdelrafik Gérard,61.833333333333336,66,66,65,58,60,56
Mattia Vitale,66.5,62,67,74,70,70,56
Jonathan Bamba,57.833333333333336,59,59,63,57,42,67
Borja Fernández,51.166666666666664,68,45,68,63,35,28
Walmer Pacheco,46.166666666666664,36,66,60,50,35,30
Abdulrahman Al Khaibary,55.0,68,39,64,63,58,38
Vanja Milinković-Savić,24.166666666666668,50,18,31,18,12,16
Samed Kilic,58.166666666666664,68,43,69,67,53,49
Grégory Berthier,60.666666666666664,63,63,68,64,64,42
Aniello Salzano,57.0,61,61,72,68,41,39
Cai Huikang,49.166666666666664,45,41,69,63,43,34
Rico Henry,50.666666666666664,54,58,61,50,48,33
Sauli Väisänen,51.333333333333336,50,55,56,54,48,45
Marius Wolf,54.666666666666664,49,64,57,47,61,50
Mateo Cardona,60.666666666666664,70,69,65,55,60,45
Jefferson Gómez,38.5,39,25,55,48,24,40
Mauricio Tévez,60.666666666666664,61,60,63,64,60,56
Matías Orihuela,60.666666666666664,68,63,65,63,50,55
Leandro,48.833333333333336,43,55,66,63,27,39
Kristoffer Ajer,57.666666666666664,64,58,66,59,58,41
Damian Roßbach,49.333333333333336,47,62,69,59,36,23
Tyronne Ebuehi,44.5,41,54,54,47,41,30
Borja Iglesias,47.166666666666664,49,52,54,31,35,62
Sergi Canós,57.166666666666664,65,60,61,50,51,56
José Suarez,23.166666666666668,32,20,23,26,17,21
Maximiliano Rolón,56.833333333333336,62,67,59,42,56,55
Stefan Mugoša,46.333333333333336,54,32,53,40,40,59
David Mbala,54.666666666666664,56,58,56,51,56,51
Barış Yardımcı,51.666666666666664,55,61,62,54,54,24
Anthony Walongwa,32.833333333333336,22,21,47,43,35,29
Oscar Salinas,49.666666666666664,54,51,56,52,37,48
Hamilton Pereira,62.5,68,57,63,66,67,54
Damian van Bruggen,37.833333333333336,30,28,58,65,23,23
Bartosz Śpiączka,52.5,50,33,63,51,58,60
Junior Sambia,65.66666666666667,67,68,66,68,67,58
Wessel Dammers,45.666666666666664,49,33,57,34,51,50
Carlos Moreno,50.166666666666664,49,65,69,58,33,27
Issam Chebake,45.0,42,70,52,47,31,28
Benedikt Zech,37.5,43,45,55,24,30,28
İlhan Depe,58.833333333333336,59,62,63,58,62,49
Mario Engels,59.166666666666664,57,57,63,61,62,55
Kevin Vermeulen,60.333333333333336,64,39,67,63,74,55
Jeffry Fortes,59.666666666666664,54,53,63,63,66,59
Franco Cristaldo,57.666666666666664,64,49,71,66,49,47
Aytaç Kara,58.0,57,43,63,61,64,60
Ferhat Görgülü,46.833333333333336,59,26,63,65,39,29
Racine Coly,47.5,29,66,56,54,46,34
Hu Rentian,59.333333333333336,55,66,62,54,57,62
Pleguezuelo,49.666666666666664,38,53,71,59,40,37
Luis Orejuela,45.5,42,64,61,53,32,21
Lynden Gooch,60.5,65,58,67,65,55,53
Sivera,30.833333333333332,35,23,35,37,34,21
Jhon Cano,44.833333333333336,42,59,66,42,33,27
Tommy Redding,40.166666666666664,37,27,64,54,31,28
Birol Parlak,44.5,33,42,56,49,42,45
Tarek Hamed,57.833333333333336,69,60,68,61,40,49
Kim Dae Jung,37.0,40,24,54,49,29,26
Julio César Rodríguez,49.0,45,36,57,43,60,53
Stefan Scougall,60.833333333333336,67,63,68,66,46,55
Wescley,61.0,71,58,63,61,44,69
Kim Jin Young,25.166666666666668,56,13,24,33,12,13
Alfredo Morelos,40.833333333333336,40,41,57,43,31,33
Luke Mulholland,59.833333333333336,60,56,68,59,58,58
Marius Lundemo,62.166666666666664,67,56,69,64,63,54
Gwak Hae Seong,47.166666666666664,39,65,58,48,42,31
Sivert Heltne Nilsen,56.333333333333336,53,52,66,61,53,53
Eero Markkanen,50.666666666666664,46,38,57,49,52,62
Deni Milošević,64.83333333333333,63,64,66,65,67,64
Thierry Ambrose,48.5,61,45,53,35,48,49
Lyes Houri,66.66666666666667,68,61,71,68,69,63
Matías Blázquez,40.0,26,33,63,56,28,34
Ricardo Vaz,59.666666666666664,57,67,61,54,66,53
Jorge Sánchez,62.166666666666664,64,58,68,66,57,60
Sebas Coris,56.166666666666664,65,65,67,54,39,47
Carlos Rivas,59.166666666666664,49,60,61,55,65,65
Andy Kawaya,56.166666666666664,55,61,63,57,49,52
Marco Ilaimaharitra,51.333333333333336,59,48,67,60,40,34
Danilo Ortiz,29.666666666666668,31,27,36,30,25,29
Filippo Scaglia,23.166666666666668,17,13,43,32,15,19
Idriss Mhirsi,62.666666666666664,67,66,73,63,52,55
Rufo,48.333333333333336,58,48,60,31,37,56
Marcos Astina,59.333333333333336,63,58,63,57,62,53
Junior Oto'o,44.0,34,62,57,47,42,22
Olivier Kemen,58.833333333333336,62,55,70,64,52,50
Federico Álvarez,46.5,43,64,53,45,39,35
Samuel Štefánik,64.0,69,56,71,69,63,56
César Mena,39.166666666666664,46,34,51,47,29,28
Carlos Rivas,63.833333333333336,70,73,65,63,51,61
Filip Marković,65.66666666666667,61,67,67,63,69,67
Fábio Santos,44.5,50,35,65,61,29,27
Diego Torres,61.333333333333336,53,66,64,65,61,59
Santiago Lizana,48.833333333333336,57,34,63,62,39,38
Sam Nicholson,55.5,53,62,59,57,51,51
Fabián Manzano,55.166666666666664,49,54,72,70,45,41
Facundo Cardozo,40.666666666666664,30,46,52,48,35,33
Andrea Barberis,57.666666666666664,63,65,68,63,44,43
Luca Lezzerini,20.5,25,13,31,22,15,17
Ignacio Pussetto,51.666666666666664,50,51,57,54,43,55
Christian Mafla,42.0,39,61,52,35,38,27
Manuel García,20.833333333333332,34,17,23,22,13,16
Christophe Diedhiou,31.333333333333332,32,25,47,32,28,24
Michael Heinloth,45.5,40,58,60,53,33,29
Miller Mosquera,41.5,32,56,59,49,27,26
Christian Bravo,57.333333333333336,51,61,57,54,52,69
Juan Eduardo Fuentes,57.333333333333336,62,54,68,65,46,49
Marcos Caicedo,56.0,58,57,60,50,63,48
Francisco Dutari,48.666666666666664,29,46,56,48,51,62
Vítor Gonçalves,59.0,65,49,65,63,43,69
Eliser Quiñones,51.666666666666664,57,56,69,56,29,43
Fabián Carmona,58.666666666666664,61,46,66,63,57,59
Haythem Jouini,49.0,50,44,55,29,53,63
Gustavo Mencia,48.166666666666664,46,67,58,60,30,28
Andrew Hjulsager,63.166666666666664,70,63,68,63,58,57
Vadim Afonin,64.83333333333333,63,56,68,67,71,64
Emmanuel Boateng,54.666666666666664,62,55,65,41,48,57
Harold Cummings,41.5,44,40,55,54,28,28
Manuel Perez,59.5,68,46,70,62,64,47
Adam Sušac,39.333333333333336,37,30,58,49,35,27
Akapo,58.333333333333336,50,67,66,62,65,40
Alan Browne,57.0,63,53,68,66,39,53
Artem Timofeev,51.0,46,46,69,62,41,42
Sinan Bytyqi,59.666666666666664,63,52,68,59,61,55
Jeppe Andersen,59.5,60,54,68,64,59,52
Sam Hendriks,51.5,53,59,56,37,45,59
Mitch Apau,46.166666666666664,55,61,55,33,37,36
Bart Vriends,39.333333333333336,43,27,55,55,30,26
Philipp Zulechner,56.333333333333336,59,42,60,49,63,65
Stefan Nutz,64.0,68,54,65,61,77,59
Cican Stankovic,20.166666666666668,37,16,24,21,12,11
Mariano Arini,58.0,58,58,68,70,46,48
Antonio Medina,60.0,60,56,62,59,62,61
Nahuel Valentini,31.5,23,38,54,44,19,11
Jonatan Blanco,54.166666666666664,61,55,65,63,52,29
Andrés Imperiale,37.666666666666664,29,48,58,40,28,23
Cristian Villanueva,47.166666666666664,44,64,60,56,31,28
Dardo Miloc,54.0,62,55,66,67,40,34
Marc Dal Hende,61.5,60,64,62,59,61,63
Yann Boé-Kane,49.666666666666664,53,52,65,59,37,32
Adrien Monfray,48.0,61,33,63,65,34,32
Mart Dijkstra,56.5,62,31,70,70,70,36
Michał Masłowski,63.833333333333336,72,64,66,65,63,53
Erdal Rakip,59.833333333333336,68,49,65,63,62,52
Freek Heerkens,45.0,50,56,64,55,22,23
Danilson da Cruz,49.666666666666664,50,48,67,58,40,35
Karol Mackiewicz,57.166666666666664,50,67,62,60,49,55
Daryl Werker,43.333333333333336,52,47,52,48,30,31
Renzo Saravia,45.0,32,70,45,59,32,32
Fernando Elizari,60.666666666666664,69,59,67,64,59,46
Cristian Lema,38.5,49,33,42,45,27,35
Óscar Carniello,37.833333333333336,23,51,42,31,44,36
Sander Svendsen,60.833333333333336,59,58,65,54,65,64
Lucas Menossi,61.666666666666664,67,63,72,69,52,47
Gastón Díaz,63.166666666666664,63,69,68,64,70,45
Armando Cooper,63.166666666666664,67,61,65,65,65,56
Manuel Villalobos,58.666666666666664,55,35,69,58,65,70
Sebastián Moyano,21.333333333333332,20,19,24,24,20,21
Misael Dávila,55.5,54,65,66,64,48,36
Víctor Hugo Sarabia,64.5,67,66,69,64,59,62
Francisco Pizzini,60.0,67,51,63,67,68,44
Esteban González,51.166666666666664,38,66,62,56,56,29
Matías Donoso,45.833333333333336,44,29,53,29,54,66
Sebastián Gonzalez,63.5,60,66,72,68,65,50
Javier Capelli,40.333333333333336,39,45,46,44,37,31
Jorge Valdez Chamorro,61.0,64,50,64,66,67,55
Nicolás Avellaneda,19.166666666666668,20,18,25,25,13,14
Ronald de la Fuente,57.333333333333336,52,65,60,62,67,38
José Luis Muñoz,52.166666666666664,59,58,55,48,52,41
Fernando Saavedra,54.0,66,56,67,69,39,27
Gabriel Sandoval,49.333333333333336,51,39,67,69,41,29
Matías Navarrete,45.666666666666664,43,50,58,48,33,42
Yamilson Rivera,50.333333333333336,57,39,57,47,54,48
Luis Mosquera,62.666666666666664,62,68,66,58,75,47
Mauricio Restrepo,58.333333333333336,59,56,71,66,58,40
Darwin López,54.0,67,33,66,57,46,55
Darío Melo,32.5,56,21,46,34,16,22
Esteban Carvajal,59.833333333333336,54,74,69,67,49,46
Yair Arrechea,35.166666666666664,30,24,44,60,28,25
Félix Noguera,64.16666666666667,67,65,61,61,76,55
Henry Rojas,65.66666666666667,68,65,70,60,67,64
David Valencia,34.5,35,29,49,42,29,23
Dilan Zúñiga,52.666666666666664,47,64,62,60,48,35
Camilo Rodríguez,56.5,56,65,64,64,58,32
Carlos Escobar,51.666666666666664,43,29,59,58,58,63
Juan Zuluaga,45.5,34,64,64,55,30,26
Cristian Restrepo,59.333333333333336,64,50,68,64,56,54
Álvaro Navarro,52.0,58,48,54,45,45,62
Carlos Giraldo,53.833333333333336,53,48,63,58,54,47
Alcatraz,67.0,63,75,72,65,79,48
Sergio Mosquera,31.666666666666668,26,23,35,45,39,22
Hárrison Mojica,64.0,65,61,70,63,69,56
Ahmed Al Nazera,63.0,66,65,68,66,50,63
Elacio Córdoba,48.666666666666664,55,62,59,62,30,24
Anton Mitryushkin,22.333333333333332,41,11,27,22,17,16
Mikael Uhre,51.333333333333336,58,42,52,35,63,58
Lebogang Phiri,59.0,67,55,67,61,53,51
Chris Erskine,60.666666666666664,62,60,65,59,60,58
Paweł Stolarski,59.0,62,65,65,62,48,52
Wandrille Lefèvre,50.5,46,45,65,66,42,39
Adolphe Teikeu,34.166666666666664,32,28,53,28,33,31
Jonathan Ring,59.0,67,63,64,46,62,52
Dillon Serna,60.0,63,50,67,57,58,65
Diawandou Diagné,56.833333333333336,58,56,64,61,59,43
Lee Evans,58.833333333333336,67,52,69,70,48,47
Khaled Ayari,51.0,59,42,51,33,51,70
