Name,Pace,Acceleration,Speed
Kang Sang Woo,78.0,78,78
Park Dae Han,77.5,79,76
Héctor Fertoli,79.5,81,78
Daniel Follonier,74.5,70,79
Leonel López,67.0,67,67
Denis Rodríguez,70.5,72,69
Lee Tae Hee,44.0,42,46
Mauro Manotas,69.0,69,69
Franco Escobar,71.5,69,74
Justen Glad,66.5,69,64
Nikos Vergos,71.0,72,70
Zizo,64.5,64,65
Lee Hak Min,72.5,71,74
Marvin Friedrich,60.0,54,66
Benjamin Bellot,43.5,44,43
Daniel Mesenhöler,49.0,50,48
Juan Komar,58.5,53,64
Dominic Ball,63.5,62,65
Issa Baradji,70.0,66,74
Gabriel Esparza,85.5,88,83
Yang Hyung Mo,52.0,55,49
Stojan Vranješ,69.5,69,70
Jared Watts,65.5,66,65
Seo Myeong Won,74.0,74,74
Gwon Wan Gyu,66.0,65,67
Song Soo Yeong,71.5,73,70
Ylli Sallahi,70.5,68,73
Daniel Lovitz,77.5,76,79
Kyle Dempsey,73.5,75,72
No Dong Geon,42.0,43,41
Ollie Watkins,81.0,81,81
Pedro Tavima,54.0,55,53
Nick Hagglund,55.0,55,55
Rasmus Lindkvist,88.0,88,88
Simon Skrabb,77.5,79,76
Eric Miller,81.0,79,83
Yaseen Omar Barnawi,74.0,73,75
Marlon Hairston,81.5,79,84
Alexander Jeremejeff,59.5,53,66
Ntsikelelo Nyauza,75.5,77,74
Sim Sang Min,69.0,70,68
Kevin Hidalgo,68.0,71,65
Yesus Cabrera,78.5,77,80
Lee Chang Min,64.5,67,62
Reece Burke,67.0,66,68
Martin Samuelsen,72.5,76,69
Elmo Lieftink,65.0,67,63
Alain Oyarzun,76.0,76,76
Elias Gómez,74.0,73,75
Niclas Eliasson,87.0,92,82
Majed Al Khaibari,77.0,71,83
Mohamed Ali Yakoubi,64.0,62,66
Moussa Njie,84.0,84,84
Philip Billing,62.5,63,62
Denis Davydov,72.5,71,74
José Luis Cabión,51.5,51,52
Eduardo Pérez,67.0,67,67
Junior Alonso,64.5,63,66
Connor Mahoney,79.0,78,80
Gaëtan Paquiez,75.0,73,77
Anton Salétros,63.0,63,63
Alexis Zárate,70.0,69,71
Damien Dussaut,73.0,73,73
Patryk Fryc,74.0,70,78
Leonardo Pérez,70.5,72,69
Ricardo Gomes,75.0,74,76
Osman Hadzikic,41.0,41,41
Diego Oyarzún,66.5,68,65
Stefan Šimić,41.5,34,49
Martin Valjent,66.0,68,64
Nicolás Ferreyra,49.0,49,49
Michał Helik,61.5,62,61
Juan Domínguez,72.0,76,68
Ismael Benegas,56.0,56,56
Ary Papel,76.5,78,75
Pablo Vegetti,47.0,41,53
Conor Washington,82.5,83,82
Evgeniy Kobozev,47.0,45,49
Chris Long,79.0,79,79
Michele Cremonesi,53.5,55,52
Jannik Bandowski,84.5,81,88
Armando Sadiku,76.0,74,78
Angus Gunn,48.5,48,49
Merveille Goblet,54.5,58,51
Sebastian Hertner,73.5,73,74
Fabio Kaufmann,83.5,86,81
Karim Azamoum,64.5,66,63
Angelo D'Angelo,58.0,58,58
Felipe Muñoz,54.5,52,57
Francisco Portillo,50.5,48,53
Michael Lepe,56.5,58,55
Adrián Martínez,68.0,69,67
Federico Rasic,37.5,33,42
Óliver Benítez,54.5,56,53
Ali Nasser Al Khaibari,68.0,66,70
Nikolay Safronidi,72.5,70,75
Emerson Hyndman,71.5,78,65
Mamadou Tounkara,67.5,68,67
Fedor Černych,75.0,76,74
Lars Lambooij,67.5,74,61
Kevin Mensah,86.5,86,87
Stuart Bannigan,73.0,72,74
Dawid Kort,65.5,65,66
Roberto,55.5,56,55
Aleksandar Boljević,74.5,77,72
Darnell Fisher,77.5,77,78
Francesco Vicari,49.5,41,58
Brendan Chardonnet,73.0,71,75
Alhassane Keita,69.5,71,68
Raúl Iberbia,72.5,73,72
Carlos,54.0,54,54
Lucas Pérez Godoy,67.0,68,66
Jorge Velázquez,67.0,65,69
Jacobo Mansilla,76.5,76,77
Joel Sacks,66.0,67,65
Baily Cargill,61.5,68,55
Matías Escobar,60.5,62,59
Martín Galmarini,65.0,77,53
Patrão,69.0,74,64
Emanuel Olivera,59.5,58,61
Nicolás Bertocchi,54.0,50,58
Brayan Cortés,48.0,48,48
Pablo Míguez,65.5,65,66
Santiago Zurbriggen,73.0,74,72
Emanuel Brítez,78.0,76,80
Patricio Vidal,74.5,75,74
Leonel Miranda,79.0,79,79
Fernando Godoy,64.5,62,67
Leandro Velázquez,78.5,80,77
Mohammed Qasem Al Nakhli,78.5,76,81
Marko Biskupović,36.5,32,41
Henrik Bjørdal,70.5,71,70
Agustín Parra,53.0,52,54
Andrés Robles,74.5,75,74
Sebastián Luna,76.0,76,76
Jorge Romo,65.0,68,62
Felipe Reynero,76.0,75,77
Nery Veloso,54.5,57,52
Francisco Castro,79.0,79,79
Marcos Figueroa,68.0,69,67
Cristian Vargas,43.5,45,42
Juan Ortiz,67.0,67,67
Yessy Mena,92.0,92,92
Eder Chaux,41.5,41,42
Rodrigo Ureña,61.0,62,60
Dager Palacios,62.5,63,62
Diego Novoa,46.5,46,47
Nicolás Orellana,73.0,73,73
Luis Pavez,75.5,75,76
José Chunga,42.5,43,42
Adolfo Lima,74.0,73,75
Ray Vanegas,86.0,89,83
Andrés Correa,76.5,75,78
Janeiler Rivas,59.5,60,59
David Murillo,75.5,77,74
Eduardo Farias,55.5,57,54
Néider Morantes,36.0,33,39
César Amaya,73.5,74,73
Daniel Giraldo,66.0,67,65
Yordy Reyna,86.5,86,87
Camilo Ceballos,39.0,45,33
Ken Sema,76.5,73,80
Robert Costa,56.5,55,58
Sebastián López,45.5,44,47
Iván Vásquez,52.0,54,50
Francisco Sánchez,78.0,74,82
Aaron Taylor-Sinclair,73.0,72,74
Kris Doolan,70.5,71,70
Nicolai Poulsen,64.0,65,63
Jakob Blåbjerg,74.5,74,75
Adam Jahn,58.5,54,63
Bartosz Szeliga,84.5,84,85
Ihor Berezovskyi,27.0,25,29
Laurent Abergel,73.0,77,69
Senna Miangue,66.0,63,69
Aleksandar Jovanović,59.0,69,49
Ham Seok Min,43.0,42,44
Sascha Horvath,68.5,69,68
Adrien Tamèze,64.5,62,67
Jamie Allen,78.5,79,78
Conor Wilkinson,73.0,72,74
Samuel Piette,67.0,69,65
Talal Al Absi,60.5,61,60
Fabrice Ondoa,53.0,50,56
Brede Mathias Moe,72.0,69,75
Stefan Mauk,71.0,70,72
Andrew Hoole,83.5,82,85
Wes Burns,90.5,91,90
Johann Obiang,79.0,84,74
Hachim Mastour,71.0,75,67
Park Yong Ji,82.5,82,83
Markus Lackner,52.0,54,50
Igor Julião,78.0,81,75
Michael Petrasso,75.5,73,78
Ivan Toney,81.5,82,81
Konstantin Bazelyuk,64.5,66,63
Billy King,80.0,81,79
Matthew Grimes,65.5,63,68
Clarck Nsikulu,80.0,80,80
Max Lowe,69.5,70,69
Jeong Dong Ho,74.5,76,73
Ricardo Nunes,73.5,74,73
Robin Yalçın,63.5,64,63
Dimitrij Nazarov,77.0,76,78
Sari Amro,77.0,76,78
James Donachie,68.0,68,68
Manuel Stiefler,73.0,72,74
Louis Fenton,78.0,77,79
Paul McGinn,79.5,80,79
Luke McCullough,52.5,54,51
Marwan Mohsen,67.0,66,68
Nasiru Mohammed,85.5,87,84
Eirik Hestad,70.0,75,65
Pedro Azogue,74.0,76,72
Alejandro Chumacero,66.5,67,66
Luc Kassi,78.0,79,77
Mateo Poljak,60.5,57,64
Tomasz Hołota,60.5,62,59
De La Hoz,59.0,53,65
Eslam Sarraj,71.5,71,72
Bismark Adjei-Boateng,71.5,69,74
Lee Chang Geun,45.5,45,46
Abdullah Ateef,63.0,63,63
Hassan Kadish Mahbub,76.5,76,77
Wesam Saleh Suwayyid,79.5,78,81
Aqeel Al Sahabi,71.0,74,68
Mohammed Abusabaan,68.0,66,70
Christian Nørgaard,63.5,64,63
Luis Quintana,59.5,59,60
Emilio Mac Eachen,61.5,64,59
Thomas Ebner,68.5,68,69
Lucas Chiaretti,73.0,74,72
Faisal Darwish,84.5,83,86
Marc André Schmerböck,76.5,77,76
Kristijan Dobras,70.0,73,67
Simon Piesinger,58.0,48,68
Markus Kuster,45.0,49,41
Najib Ammari,68.5,69,68
Anthony Belmonte,60.5,53,68
Paweł Oleksy,71.0,70,72
Brad Smith,82.0,81,83
Kevin Gutiérrez,67.5,68,67
Reagy Ofosu,89.0,87,91
Omar Abdulaziz,67.0,68,66
Jufain Al Bishi,64.5,68,61
Cristian Benavente,77.0,81,73
Joe Rafferty,75.5,76,75
Anthony Caceres,73.0,74,72
Kgotso Moleko,77.5,78,77
Bright Edomwonyi,85.0,84,86
Geoffrey Malfleury,82.0,82,82
Farid Beziouen,71.5,73,70
Umberto Germano,74.0,74,74
Danzell Gravenberch,75.5,72,79
Abdulaziz Bo Shagra,67.0,63,71
Rabeaa Mohammed Sefiani,70.5,67,74
Mohammed Al Fehaid,69.5,67,72
Ahmed Ali Wailbi,77.0,76,78
Augusto,67.5,71,64
Mateusz Lewandowski,76.5,71,82
Jeroen Lumu,84.5,85,84
Tom Anderson,43.0,44,42
Patrick Wiegers,45.0,47,43
Saleh Saad Al Qumayzi,75.0,78,72
Hussain Abdoh Shaian,48.0,48,48
Dominic Poleon,84.5,84,85
George Williams,76.5,82,71
Morgan Fox,62.5,64,61
Robin Buwalda,65.0,59,71
Mathias Bossaerts,61.5,56,67
Zymer Bytyqi,78.0,79,77
Choi Sung Keun,73.5,75,72
Christophe Hérelle,67.5,72,63
Marcus Danielsson,60.0,54,66
Bae Il Hwan,84.5,87,82
Erik Zenga,58.5,62,55
Martín Rivero,76.5,78,75
Mayoro Ndoye-Baye,60.5,66,55
Lee Jin Hyung,48.5,48,49
Lukas Thürauer,77.0,78,76
Andreas Linde,48.5,48,49
Patrik Mráz,69.5,70,69
Park Soo Chang,68.5,76,61
Amari'i Bell,82.5,85,80
Zié Diabaté,70.0,69,71
Abdullah Al Hafith,63.0,61,65
Sanmi Odelusi,79.0,77,81
Nikola Tkalčić,85.5,86,85
Callum Reilly,64.5,70,59
Ryan Meara,46.0,47,45
Johan Blomberg,68.5,70,67
Martin Broberg,75.5,74,77
Lee Seul Chan,73.0,68,78
Juan Sánchez Sotelo,66.5,72,61
Dominic Samuel,79.0,78,80
Remie Streete,69.5,70,69
Christian Walton,48.5,51,46
Tom Naylor,66.5,66,67
Jordan Willis,76.5,76,77
Kim Won Sik,73.0,74,72
Daniel Georgievski,73.5,73,74
Wilfried Zahibo,59.5,55,64
Benjamin Uphoff,38.0,36,40
Vladimir Gadzhev,65.5,65,66
Harry Toffolo,76.0,76,76
Josh Murphy,81.5,81,82
Jakub Bartkowski,76.5,77,76
Cauley Woodrow,75.5,75,76
Pietro Terracciano,41.0,40,42
James Husband,73.0,72,74
Anthony Forde,74.5,75,74
Enzio Boldewijn,82.5,78,87
Jordan Archer,42.5,43,42
Alexandr Filtsov,45.0,42,48
Philipp Klement,54.0,53,55
Patrick Rakovsky,46.0,44,48
Daniel Pedersen,71.0,68,74
Frederik Helstrup,58.5,53,64
Yuki Otsu,67.0,65,69
Brice Samba,50.0,43,57
Ján Novota,46.5,46,47
Stephan Auer,71.5,68,75
Carl McHugh,67.0,76,58
Sin Yeong Joon,86.5,85,88
Choi Jong Hoan,80.5,79,82
Issiaka Ouédraogo,81.0,80,82
Gus Ledes,67.5,69,66
Julian Derstroff,77.0,74,80
Stephen Sama,59.5,55,64
Ben Nugent,51.0,52,50
Krisztián Adorján,55.5,58,53
Dimitri Mohamed,76.5,78,75
Charly Charrier,69.0,68,70
Masahudu Alhassan,79.0,81,77
Darren Maatsen,91.5,92,91
Michael Fitzgerald,62.0,63,61
Raffael Korte,80.0,81,79
Odise Roshi,90.0,90,90
Conor Townsend,68.5,68,69
Torric,72.5,72,73
Louis Laing,70.5,68,73
Alex Schalk,75.5,76,75
Elliott Hewitt,83.0,83,83
Jake Reeves,74.0,75,73
Adam Smith,22.0,24,20
Scott Wootton,58.5,52,65
Carl Wede,78.5,80,77
Petar Filipović,70.0,66,74
Choi Jin Ho,72.5,73,72
David Boo Wiklander,60.5,59,62
Marcos Ureña,84.0,83,85
Edson Rivera,70.5,68,73
Kgosi Ntlhe,77.5,78,77
Kim Oh Gyu,48.5,38,59
Ko Moo Yeol,75.0,75,75
Joseph Mendes,65.0,65,65
Johan Persson,50.5,48,53
Javi Hernández,69.5,66,73
Christopher Wernitznig,78.5,80,77
Daniel Offenbacher,77.0,79,75
Erik Cummins,49.5,51,48
Magnar Ødegaard,67.5,69,66
Hector Jimenez,77.5,76,79
Dimitri Petratos,84.0,83,85
Danny Amankwaa,83.0,81,85
Kim Dong Woo,61.5,59,64
Carl Winchester,73.5,75,72
Julian Riedel,73.0,68,78
Krisztián Simon,81.0,79,83
Eros Schiavon,72.0,73,71
Torbjørn Agdestein,69.0,70,68
Emil Scheel,70.0,67,73
Adam Thompson,64.0,63,65
Adrian Rakowski,69.5,75,64
Odaïr Fortes,88.5,88,89
Nicolao Dumitru,83.0,78,88
Ollie Banks,62.5,63,62
Ronaldo,64.5,63,66
Guillaume Gigliotti,69.0,73,65
Max Ehmer,61.5,53,70
Kieron Freeman,72.5,73,72
Fredrik Haugen,76.5,77,76
Ermin Zec,65.5,67,64
Nnamdi Oduamadi,91.0,88,94
Ryan Leonard,87.0,89,85
Lee Jae Moung,80.5,83,78
Philipp Prosenik,55.0,51,59
Milan Lalkovič,83.5,84,83
Luke Williams,82.5,88,77
Aymen Belaïd,67.5,66,69
Ercüment Kafkasyalı,45.0,41,49
Jason Banton,85.0,90,80
Orlando Gaona Lugo,88.5,90,87
Jake Forster-Caskey,74.5,74,75
Marco Königs,59.5,54,65
Bruno Martignoni,72.0,72,72
Gernot Trauner,67.5,65,70
Johan Bertilsson,71.5,76,67
Kévin Perrot,66.5,69,64
Maxime Hautbois,44.0,39,49
Gaël Angoula,49.0,49,49
Nicolas Schindelholz,48.0,43,53
Guillermo Allison,35.5,38,33
Erik Moberg,56.5,54,59
Fabrizio Paghera,73.5,74,73
Christopher Avevor,65.0,61,69
Pierre Bouby,61.0,65,57
Scott Bain,43.5,41,46
Xavier Kouassi,72.5,76,69
Mark Connolly,53.0,54,52
Alexander Faltsetas,59.0,64,54
Lee Nicholls,41.0,40,42
Férébory Doré,72.5,69,76
Jakob Orlov,64.5,58,71
Amobi Okugo,76.0,75,77
Adam Straith,64.0,60,68
Conor McAleny,75.5,75,76
Kamil Al Mousa,50.0,53,47
Kim Keun Hoan,61.5,64,59
Luis Gil,70.5,75,66
Nathan Cameron,67.5,66,69
Sandro Wieser,66.5,64,69
Alexander Sánchez,56.5,52,61
Aldo Corzo,69.0,69,69
Chris Hussey,70.0,68,72
Scott Fox,32.5,27,38
Tom Parkes,60.0,56,64
Breyner Bonilla,50.0,47,53
Evgeniy Bashkirov,70.5,76,65
Eldin Hadžić,72.5,74,71
Mustapha Dumbuya,90.0,90,90
Simon Moore,49.0,50,48
Alper Uludağ,66.0,66,66
Subrata Paul,51.0,56,46
Simon Jakobsen,59.5,55,64
Frank Nouble,79.0,78,80
Łukasz Burliga,72.0,68,76
Filip Kurto,60.0,59,61
José Pierre Vunguidica,72.0,70,74
Nassim Ben Khalifa,68.0,67,69
Leon Legge,55.5,55,56
Cedric Evina,82.0,80,84
Ľuboš Kamenár,49.0,48,50
Emil Jonassen,76.5,79,74
Chris Shields,58.5,55,62
Michael Marrone,66.5,65,68
Jermaine Grandison,74.0,75,73
Jed Steer,50.0,53,47
Emil Wahlström,56.5,54,59
Emilio Orrantía,80.0,77,83
Jung Hoon,80.0,82,78
Kim Young Sin,88.0,90,86
Lee Ji Nam,64.5,66,63
Abdullah Ahmed Al Asta,79.0,84,74
Antonio García,73.5,73,74
Jung San,44.0,48,40
Jeong Hyuk,69.0,63,75
Lalawélé Atakora,79.5,77,82
Kosuke Kikuchi,57.5,57,58
Yusuke Tasaka,65.0,64,66
Abdulaziz Al Dawsari,70.0,73,67
Brad Inman,78.5,79,78
Haris Vučkić,67.0,69,65
Marcel Ziegl,71.0,74,68
Iván Malón,71.0,74,68
Kevin Alston,78.5,78,79
Daniel Powell,91.0,91,91
Thomas Fontaine,76.5,75,78
Sakari Mattila,64.5,66,63
Mats Solheim,65.0,64,66
Mostafa Abdellaoue,73.0,73,73
Jordan Bowery,79.0,77,81
Niklas Gunnarsson,68.0,68,68
Rodolph Austin,62.0,61,63
César Ortiz,44.0,45,43
Norichio Nieveld,62.0,65,59
Ole Söderberg,30.0,32,28
Luke O'Neill,74.5,76,73
Mark Marshall,90.0,90,90
Joseph Mills,77.5,81,74
Paddy Madden,77.0,79,75
Temitope Obadeyi,87.0,84,90
Abdülkadir Kayalı,67.5,70,65
Troy Archibald-Henville,65.0,61,69
Donal McDermott,80.5,83,78
Dylan Gissi,54.5,55,54
Luca Castiglia,60.0,55,65
Loïc Damour,71.5,69,74
Georgiy Gabulov,68.5,69,68
Tom Mickel,46.5,44,49
Kévin Diaz,73.5,75,72
Umberto Eusepi,80.0,74,86
Jasmin Sudić,53.5,50,57
Alex MacDonald,72.0,70,74
Serge Deblé,85.5,86,85
Nicolas Giani,55.0,55,55
Guy Dufour,61.0,64,58
Philippe Koch,73.0,72,74
Clemens Walch,78.5,78,79
Thomas Gamiette,66.0,65,67
Daniel Seaborne,51.5,51,52
Nemanja Rnić,59.5,64,55
Gaetano Masucci,71.0,73,69
Randy Wolters,79.5,77,82
Alexandr Stavpets,67.5,68,67
Jou Silva,74.5,71,78
Carlos Gutiérrez,76.5,77,76
Francisco Acuña,75.5,73,78
Omar Mendoza,71.0,72,70
Miguel Jiménez,42.5,41,44
Jairo González,68.0,67,69
Kristian Álvarez,45.0,43,47
Edgar Çani,55.5,55,56
Scott Wagstaff,83.5,83,84
Josh Magennis,83.0,83,83
Arild Østbø,22.0,21,23
Sanchez Watt,82.5,84,81
Gary Woods,50.5,52,49
Taijo Teniste,78.0,78,78
Gonzalo Zárate,68.0,68,68
Sebastian Ryall,67.5,68,67
Alex Dyer,65.0,62,68
Dani Abalo,75.5,73,78
Ryan Dickson,72.0,72,72
Chris Malonga,75.0,72,78
Jem Karacan,68.5,69,68
James Bailey,67.5,66,69
Sal Zizzo,76.0,75,77
Ángel Martínez,62.5,63,62
Damien Plessis,49.5,48,51
Ludovic Genest,79.0,80,78
Mark Howard,35.5,38,33
Boris Prokopič,70.0,71,69
Carl Baker,67.0,67,67
Martin Kobras,51.5,49,54
Abu Ogogo,74.5,71,78
Tom Elliott,79.0,78,80
Aarón Fernández,45.0,46,44
Błażej Augustyn,54.0,54,54
Vegard Skjerve,71.0,68,74
Emmanuel Bourgaud,69.0,65,73
Samuel Bouhours,58.5,63,54
Féthi Harek,64.5,65,64
Adam Legzdins,32.5,35,30
Christian Ribeiro,72.5,72,73
Sim Woo Yeon,39.5,47,32
Robert Cornthwaite,41.5,30,53
David Carney,65.5,64,67
Andreas Landgren,59.5,68,51
David Elm,45.5,42,49
Dino Djulbic,34.0,30,38
Brad Knighton,54.0,59,49
Yusuke Igawa,47.5,37,58
Michael Theo,51.5,51,52
Ronan Finn,72.5,72,73
Anthony Annan,77.5,78,77
Reuben Reid,80.5,80,81
Joris Sainati,68.5,68,69
Michael Harrington,71.5,69,74
Adam Marciniak,67.0,71,63
Tomasz Cywka,73.5,73,74
Karamoko Cissé,85.0,88,82
Şenol Can,61.0,61,61
Jacques Salze,32.5,31,34
Danny Green,78.0,77,79
Mikkel Vendelbo,71.5,73,70
Ümit Korkmaz,69.0,69,69
Doug Loft,68.0,66,70
Tom Pope,58.0,51,65
Pablo Cáceres,68.5,69,68
Filipe Morais,78.0,77,79
Chinedu Ede,74.5,74,75
Cristián Canío,53.5,55,52
Park Hee Chul,80.0,79,81
Park Sung Ho,54.5,49,60
Grzegorz Piesio,70.0,69,71
Rafał Grodzicki,33.5,34,33
Andreas Lienhart,72.5,74,71
Gonzalo Klusener,49.0,46,52
Elia Legati,59.0,58,60
Enrico Alfonso,50.0,50,50
Louis Dodds,72.0,69,75
Conor Sammon,71.0,70,72
Romano Perticone,46.0,50,42
Anthony Wordsworth,63.5,61,66
Enrique Palos,43.0,37,49
Dimas,56.0,51,61
Daniel Jones,83.0,82,84
Joel Grant,85.0,84,86
Rory McArdle,58.0,63,53
Fábio Ferreira,85.0,85,85
Lawrie Wilson,76.5,76,77
Peter Hartley,56.5,65,48
Gary Liddle,50.5,50,51
Kjartan Finnbogason,67.0,65,69
Edgar Hernández,57.0,57,57
Mikael Dahlberg,47.5,42,53
Imad Khalili,63.0,65,61
Patrick Bürger,61.0,59,63
Anthony Grant,71.0,68,74
Scott Loach,58.0,56,60
Stephen O'Donnell,62.5,62,63
Alexandr Salugin,66.0,64,68
Cristian Llama,67.5,69,66
Sergey Kuznetsov,48.0,64,32
Karleigh Osborne,68.0,68,68
Darius Charles,63.5,52,75
Josh Lillis,44.0,46,42
Matheus Vivian,37.0,30,44
Espen Børufsen,71.0,76,66
Rui Sacramento,39.0,42,36
Steven Smith,63.0,65,61
Stephen Dawson,63.5,65,62
Alan Gordon,43.5,54,33
Andrea Esposito,47.0,60,34
Michal Papadopulos,66.5,65,68
Michele Troiano,62.5,64,61
Simeon Jackson,80.5,82,79
Leon Barnett,64.5,66,63
Keith Keane,47.5,43,52
Anthony Scaramozzino,72.0,73,71
Paul Robinson,48.0,46,50
Kelvin Wilson,62.5,62,63
Alan McCormack,43.0,52,34
Chris Eagles,68.0,67,69
Antimo Iunco,75.0,76,74
Thiago Xavier,47.0,46,48
Juan Manuel Cobo,59.0,56,62
Roberto Colombo,30.5,27,34
Fabrizio Melara,69.5,72,67
Claudio Lustenberger,72.5,73,72
Elsad Zverotić,70.0,66,74
Marc-Antoine Fortuné,65.0,64,66
David Mooney,65.0,66,64
Quentin Westberg,44.0,34,54
Andrea De Falco,69.5,72,67
Lars Nilsson,76.0,74,78
Nicky Adler,81.5,82,81
Hannu Patronen,52.0,51,53
Christian Gratzei,46.5,47,46
Jonas Borring,71.5,64,79
Kang Min Soo,71.5,73,70
Jang Hak Young,71.5,72,71
Stephen Kelly,53.0,54,52
Mariusz Pawelec,63.5,65,62
Jonathan Douglas,41.5,41,42
Mounir Hamoud,81.0,82,80
Gabriel Zakuani,69.5,69,70
Mattias Moström,78.5,77,80
Daniel Fredheim Holm,66.5,68,65
Mathias Tauber,66.0,68,64
Louis Poggi,72.5,71,74
Tom Daemen,56.0,66,46
Dariusz Dudka,50.0,49,51
Lars Kristian Eriksen,62.5,63,62
Mariusz Pawełek,27.5,25,30
Ivan Cherenchikov,32.5,33,32
Dmitriy Khomich,36.5,38,35
Igor Shevchenko,70.0,70,70
Escalona,57.5,57,58
Cases,62.5,68,57
Roberto,52.0,55,49
Damían Albil,33.5,36,31
Pablo Santillo,51.0,49,53
Juan Quiroga,66.5,65,68
Waldo Ponce,31.5,33,30
Javier Restrepo,53.0,51,55
Seigo Narazaki,54.0,52,56
Ian Evatt,33.0,32,34
Jonathan Stead,50.5,47,54
Juan de Dios Ibarra,44.0,48,40
Maurizio Ciaramitaro,48.0,63,33
Jay McEveley,56.0,49,63
Jamal Campbell-Ryce,78.5,78,79
Roman Kienast,58.5,63,54
Philipp Heerwagen,34.5,33,36
Logan Bailly,50.0,51,49
Tristan Lahaye,64.0,62,66
François Zoko,71.0,70,72
Oguchi Onyewu,31.5,29,34
Cyrille Merville,48.0,46,50
Barry Roche,51.0,52,50
Benjamin Köhler,62.5,70,55
Marc Richards,59.5,65,54
Lewis Price,37.0,35,39
Adam Collin,31.0,33,29
Adam Chambers,61.0,62,60
Dulee Johnson,67.5,69,66
Steven Hammell,63.5,64,63
Alex Revell,52.5,51,54
Stephen Pearson,67.5,65,70
Nathan Clarke,47.5,49,46
Guridi,64.0,61,67
Canillas,61.5,63,60
Takahide Umebachi,60.5,61,60
Renato César,70.0,68,72
Vladimir Ilyin,68.0,70,66
Lorenco Šimić,61.5,60,63
Wellington,74.5,74,75
Catalin Carp,63.5,60,67
Ian Harkes,69.5,75,64
Alessandro Bastoni,63.5,62,65
Ahmet Hakan Sevinç,78.0,78,78
Diego Bielkiewicz,59.0,58,60
Lalas Abubakar,64.5,59,70
Federico Maracchi,71.5,71,72
Roberto Zammarini,67.0,66,68
Gildo,76.5,78,75
Darko Bjedov,54.5,52,57
Mauro Bustamante,57.5,60,55
Ernest Mabouka,74.5,76,73
Luis Cardoza,61.5,68,55
Alexandr Lomakin,75.0,77,73
Hwang Ki Wook,60.0,59,61
Nick Lima,73.5,74,73
Alex Crognale,64.0,60,68
Boubacar Kamara,64.5,63,66
Joshua Pérez,70.0,73,67
Okwonkwo Orji,74.5,75,74
Zaydou Youssouf,72.0,73,71
Luis Acosta,62.5,64,61
Mateo Zoch,83.0,81,85
Dante Rigo,64.5,67,62
Martín Hongla,59.5,59,60
Robin Koch,58.0,51,65
Robert Tambe,72.0,73,71
Dillson Teixeiro,68.5,70,67
Adrián Rocheira,55.5,52,59
Jorge Praceira,66.0,64,68
Lucas Márquez,59.5,63,56
Ezequiel Barco,84.5,88,81
Nicolas Ngamaleu,76.0,75,77
Patrick Burner,69.5,70,69
Mario González,73.5,72,75
Juan Brunetta,67.5,66,69
Francesco Cassata,69.0,70,68
Murilo Freitas,72.0,73,71
Ramon Pascal Lundqvist,73.0,76,70
Ousmane Fane,76.0,77,75
Mikhail Levashov,21.5,17,26
Anton Krešić,61.0,63,59
Carbonell,65.5,67,64
Vincent Marcel,69.0,71,67
Bob Straetman,72.5,70,75
Paul Pîrvulescu,67.5,71,64
Björn Johnsen,80.5,84,77
Claudio Morra,66.5,66,67
Bernard Morrison,74.5,75,74
Othman El Kabir,74.5,79,70
Nicholas Siega,78.5,83,74
Christian Bernardi,76.5,74,79
Ibrahim Sangaré,61.5,68,55
Michele Castagnetti,66.0,74,58
Leandro Sosa,70.0,69,71
Jonathan Menéndez,86.5,85,88
Wout Faes,61.5,61,62
Fedor Chalov,72.0,73,71
Víctor García,32.5,35,30
Edvinas Girdvainis,61.5,62,61
Fredrik Jensen,71.0,72,70
Radovan Pankov,51.5,50,53
Zack Steffen,35.5,36,35
Jean-Jacques Bougouhi,83.0,82,84
Lewis Macha,75.0,76,74
Michelle Katsvairo,68.0,69,67
Dimitar Iliev,61.0,63,59
Gustavo Hamer,68.5,71,66
Joseph Attamah,61.5,64,59
Nadjack,84.0,82,86
Manuel Hartl,66.0,67,65
Michael Ambichl,69.0,73,65
João Mário,78.5,81,76
Alioune Fall,62.5,61,64
Diogo Dalot,75.5,74,77
Igor Koronov,70.0,71,69
Sébastien Chéré,62.0,63,61
Jordan Lefort,61.0,58,64
Omar Bogle,69.5,70,69
Sami Can Keskin,79.0,79,79
Icaro,62.5,60,65
Ioannis Karsanidis,73.0,79,67
Johannes Eggestein,66.0,65,67
Hendrik Starostzik,51.5,49,54
Vincent Thill,76.5,76,77
Carel Eiting,66.0,67,65
Roland Sallai,72.0,76,68
Cristian Martinez,75.5,79,72
Artur,73.5,72,75
Andrés Ponce,75.5,77,74
Mairdel Sampaio,74.0,75,73
Joaninho Chagas,65.0,69,61
Claudio Mouria,63.0,58,68
Bernard Vicidal,64.0,59,69
Nelson Freitosa,48.5,48,49
Sam Field,64.0,68,60
Lee Dong Soo,57.5,60,55
Yakou Meité,86.5,85,88
Yeferson Soteldo,74.0,76,72
Barış Atik,67.0,68,66
Matic Črnic,66.5,69,64
Deyver Vega,81.0,82,80
Miguel Ángel,68.0,69,67
Aron Sigurdarson,80.0,81,79
Brian Mieres,70.0,69,71
Lautaro Montoya,69.0,68,70
Carlos González,66.0,68,64
Mauro Albertengo,62.0,61,63
Rifat Zhemaletdinov,79.5,77,82
Ken Tribbett,66.5,64,69
Nikita Medvedev,27.0,23,31
